Object ID,Predicate,Artist
23864,作者,"(K.Y. Fine Art, Hong Kong, 卖给 Joseph P. Keithley夫妇) (?-2004); Nancy F. and Joseph P. Keithley, Cleveland, Oh, 赠送给克利夫兰艺术博物馆 (2004-2020); 克利夫兰艺术博物馆, Cleveland, Oh (2020-)"
23865,作者,"(Booklyn, Inc., Brooklyn, NY, 卖给 Nancy F. and Joseph P. Keithley) (? -2015); Nancy F. and Joseph P. Keithley, Shaker heights, Oh, 赠送给克利夫兰艺术博物馆 (2015-2020); 克利夫兰艺术博物馆, cleveland, oh (2020-)"
23866,作者,约翰-亨廷顿艺术和理工信托基金，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆（?-1915 年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1915 年--）；约翰-亨廷顿艺术和理工信托基金，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆（?
23867,作者,未知
23868,作者,(Edgar WORCH [1880-1972]，纽约州纽约市和德国柏林，出售给克利夫兰艺术博物馆）(?-1914); 克利夫兰艺术博物馆 (1914-)
23869,作者,"Charles L. Freer [1854-1919], Detroit, mi, 赠送给克利夫兰艺术博物馆 (? -1915); 克利夫兰艺术博物馆, cleveland, oh (1915-)"
23870,作者,"Charles Lang Freer [1854-1919], Detroit, mi, 赠送给克利夫兰艺术博物馆 (? -1919); 克利夫兰艺术博物馆, cleveland, oh (1919-)"
23871,作者,未知
23872,作者,未知
23873,作者,"Charles L. Freer [1854-1919], Detroit, mi, 赠送给克利夫兰艺术博物馆 (? -1915); 克利夫兰艺术博物馆, cleveland, oh (1915-)"
23874,作者,未知
23875,作者,"Charles Lang Freer [1854-1919], Detroit, mi, 赠送给克利夫兰艺术博物馆 (? -1915); 克利夫兰艺术博物馆, cleveland, oh (1915-)"
23876,作者,未知
23877,作者,"Charles L. Freer [1854-1919], Detroit, mi, 赠送给克利夫兰艺术博物馆 (? -1915); 克利夫兰艺术博物馆, cleveland, oh (1915-)"
23878,作者,"song luo 宋犖 [1634-1713]; gong erduo 宮爾鐸 [b. 1838]; charles l. freer [1854-1919], Detroit."
23879,作者,未知
23880,作者,未知
23881,作者,沃斯特-R-沃纳[1846-1929]，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆(?-1915)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1915-)
23882,作者,"Abel William Bahr [1877-1959], New York, NY, given to the Cleveland Museum of Ar (?-1915); 克利夫兰艺术博物馆, Cleveland, Oh (1915-)"
23883,作者,沃斯特-R-沃纳 [1846-1929]，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆(?-1915)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1915-)
23884,作者,沃斯特-R-沃纳 [1846-1929]，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆(?-1915)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1915-)
23885,作者,未知
23886,作者,未知
23887,作者,未知
23888,作者,未知
23889,作者,未知
23890,作者,未知
23891,作者,未知
23892,作者,未知
23893,作者,未知
23894,作者,"Abel William Bahr [1877-1959], New York, NY, 赠送给克利夫兰艺术博物馆 (?-1915); 克利夫兰艺术博物馆, Cleveland, Oh (1915-)"
23895,作者,"Abel William Bahr [1877-1959], New York, NY, 赠送给克利夫兰艺术博物馆 (?-1915); 克利夫兰艺术博物馆, Cleveland, Oh (1915-)"
23896,作者,未知
23897,作者,未知
23898,作者,未知
23899,作者,未知
23900,作者,未知
23901,作者,未知
23902,作者,未知
23903,作者,未知
23904,作者,拉尔夫-金[1855-1926]，俄亥俄州克利夫兰高地，赠送给克利夫兰艺术博物馆(?-1915)；克利夫兰艺术博物馆，俄亥俄州克利夫兰(1915-)
23905,作者,"(Mr. Walter C. Hill, New York, NY, 卖给 克利夫兰艺术博物馆) (? -1915); 克利夫兰艺术博物馆, cleveland, oh (1915-)"
23906,作者,未知
23907,作者,"Mrs. Langdon (Lorraine D'oremieulx Roosevelt) Warner [1887-1965], Cambridge, Ma, 赠送给克利夫兰艺术博物馆 (?-1915); 克利夫兰艺术博物馆, cleveland, oh (1915-)"
23908,作者,未知
23909,作者,未知
23910,作者,(S. M. FRANCK & CO.，英国伦敦，出售给克利夫兰艺术博物馆）(?-1915)；克利夫兰艺术博物馆，俄亥俄州克利夫兰（1915-）。
23911,作者,duan fang 端方 [1861-1911]; Dr. J. C. [john calvin] ferguson [福开森，1866-1945]; H. W. [henry watson] kent [1866-1948] as agent for the john huntington art and polytechnical trust; john huntington art and polytechnical trust.[亨利-沃森]-肯特[1866-1948 年]作为约翰-亨廷顿艺术和理工信托基金的代理人；约翰-亨廷顿艺术和理工信托基金，克里夫兰，俄亥俄州，赠与克里夫兰艺术博物馆(?-1915 年)；克里夫兰艺术博物馆，克里夫兰，俄亥俄州(1915 年-)
23912,作者,(约翰-亨廷顿艺术和理工信托基金，克利夫兰，俄亥俄州，出售给克利夫兰艺术博物馆）(?-1915)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1915-）。
23913,作者,(J.C.[约翰-卡尔文]-弗格森博士[1866-1945 年]，马萨诸塞州纽顿，出售给克利夫兰艺术博物馆）(?-1915 年)；克利夫兰艺术博物馆，克利夫兰，哦 (1915-)
23914,作者,未知
23915,作者,未知
23916,作者,未知
23917,作者,未知
23918,作者,"J. C. [JOHN CALVIN] FERGUSON 福开森博士 [1866-1945], 纽顿，马萨诸塞州，卖给 JOHN HUNTTTON 艺术和理工信托基金，赠送给克利夫兰艺术博物馆 (?-1915)；克利夫兰艺术博物馆，克利夫兰，哦 (1915-)"
23919,作者,未知
23920,作者,未知
23921,作者,未知
23922,作者,未知
23923,作者,未知
23924,作者,未知
23925,作者,未知
23926,作者,未知
23927,作者,(J.C.[约翰-卡尔文]-弗格森博士[1866-1945 年]，马萨诸塞州纽顿，出售给克利夫兰艺术博物馆）（?-1915 年）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1915 年--）。
23928,作者,约翰-亨廷顿艺术和理工信托基金，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆（?-1915 年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1915 年--）；约翰-亨廷顿艺术和理工信托基金，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆（?
23929,作者,约翰-亨廷顿艺术和理工信托基金，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆（?-1915 年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1915 年--）；约翰-亨廷顿艺术和理工信托基金，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆（?
23930,作者,约翰-亨廷顿艺术和理工信托基金，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆（?-1915 年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1915 年--）；约翰-亨廷顿艺术和理工信托基金，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆（?
23931,作者,"Wu yun 吳雲 [1811-1883]; (Dr. John C. Ferguson 福開森 [1866-1945], 卖给 克利夫兰艺术博物馆) (? -1915); 克利夫兰艺术博物馆, cleveland, oh (1915-)"
23932,作者,约翰-卡尔文-弗格森博士[1866-1945]，马萨诸塞州纽顿，赠送给克利夫兰艺术博物馆(?-1915)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1915-)
23933,作者,(J.C.[约翰-卡尔文]-弗格森博士[1866-1945]，马萨诸塞州纽顿，卖给克利夫兰艺术博物馆）（？
23934,作者,J. C. [John Calvin] Ferguson 博士[福开森，1866-1945 年]，马萨诸塞州纽顿市，卖给 H. W. [Henry Watson] Kent [1866-1948 年]，作为约翰-亨廷顿艺术和理工信托基金的代理人（？-1915 年 1 月）；约翰-亨廷顿艺术和理工信托基金，克里夫兰，俄亥俄州，赠予克里夫兰艺术博物馆（1915 年）；克里夫兰艺术博物馆，克里夫兰，俄亥俄州（1915 年--）；约翰-亨廷顿艺术和理工信托基金，克里夫兰，俄亥俄州，赠予克里夫兰艺术博物馆（1915 年--）。
23935,作者,(约翰-卡尔文-弗格森博士 [1866-1945]，?-1915 年，出售给克利夫兰艺术博物馆) (?-1915); 克利夫兰艺术博物馆，克利夫兰，哦，1915 年至今 (1915-)
23936,作者,"(Dr. John C. Ferguson 福開森 [1866-1945], 卖给 克利夫兰艺术博物馆 through H. W. [henry watson] kent [1866-1948] ) (?-1915); 克利夫兰艺术博物馆, cleveland, oh (1915-)"
23937,作者,"(Dr. John C. Ferguson 福开森 [1866-1945], 卖给 克利夫兰艺术博物馆) (? -1915); 克利夫兰艺术博物馆, cleveland, oh (1915-)"
23938,作者,未知
23939,作者,(Dr. John C. Ferguson 福开森 [1866-1945]，通过 H. W. [Henry Watson] Kent [1866-1948]出售给克利夫兰艺术博物馆)(?-1915)；克利夫兰艺术博物馆，克利夫兰，哦 (1915-)
23940,作者,未知
23941,作者,未知
23942,作者,拉尔夫-金[1855-1926]和芬妮-特克斯伯里-金[1867-1949]，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆(?-1915)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1915-)
23943,作者,未知
23944,作者,未知
23945,作者,(约翰-卡尔文-弗格森博士 [1866-1945]，出售给克利夫兰艺术博物馆) (?-1915)；克利夫兰艺术博物馆，克利夫兰，哦 (1915-)
23946,作者,未知
23947,作者,未知
23948,作者,RALPH KING [1855-1926] AND FANNY TEWKSBURY KING [1867-1949]，CLEVELAND HIGHS，OH，赠送给克利夫兰艺术博物馆(?-1915)；克利夫兰艺术博物馆，CLEVELAND，OH (1915-)
23949,作者,未知
23950,作者,未知
23951,作者,未知
23952,作者,未知
23953,作者,查尔斯-兰-弗雷尔（1854-1919 年），密歇根州底特律市，赠送给克利夫兰艺术博物馆 （?-1915 年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1915 年-）。
23954,作者,查尔斯-兰-弗雷尔（1854-1919 年），密歇根州底特律市，赠送给克利夫兰艺术博物馆 （?-1915 年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1915 年-）。
23955,作者,查尔斯-兰-弗雷尔（1854-1919 年），密歇根州底特律市，赠送给克利夫兰艺术博物馆 （?-1915 年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1915 年-）。
23956,作者,查尔斯-兰-弗雷尔（1854-1919 年），密歇根州底特律市，赠送给克利夫兰艺术博物馆 （?-1915 年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1915 年-）。
23957,作者,查尔斯-兰-弗雷尔（1854-1919 年），密歇根州底特律市，赠送给克利夫兰艺术博物馆 （?-1915 年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1915 年-）。
23958,作者,未知
23959,作者,未知
23960,作者,未知
23961,作者,(C. D. Magrath，纽约州纽约市，出售给克利夫兰艺术博物馆）(?-1916)；克利夫兰艺术博物馆，俄亥俄州克利夫兰（1916-）。
23962,作者,(C. D. Magrath，纽约州纽约市，出售给克利夫兰艺术博物馆）(?-1916)；克利夫兰艺术博物馆，俄亥俄州克利夫兰（1916-）。
23963,作者,(C. D. Magrath，纽约州纽约市，出售给克利夫兰艺术博物馆）(?-1916)；克利夫兰艺术博物馆，俄亥俄州克利夫兰（1916-）。
23964,作者,未知
23965,作者,(C. D. Magrath 先生，纽约州纽约市，出售给克利夫兰艺术博物馆）(?-1916 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1916 年-）。
23966,作者,未知
23967,作者,未知
23968,作者,未知
23969,作者,未知
23970,作者,未知
23971,作者,未知
23972,作者,JEPTHA HOMER WADE II先生[1857-1926]和ELLEN GARRETSON WADE夫人[1859-1917]，克利夫兰，俄亥俄州，?-1916年，赠送给克利夫兰艺术博物馆(?-1916)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州，1916年至今(1916-)
23973,作者,未知
23974,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23975,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23976,作者,未知
23977,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23978,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23979,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23980,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23981,作者,未知
23982,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23983,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23984,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23985,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23986,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23987,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23988,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23989,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23990,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23991,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
23992,作者,未知
23993,作者,未知
23994,作者,(C.D.马格拉斯收藏）。
23995,作者,未知
23996,作者,未知
23997,作者,未知
23998,作者,来自热河宫殿
23999,作者,未知
24000,作者,未知
24001,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
24002,作者,未知
24003,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
24004,作者,未知
24005,作者,未知
24006,作者,未知
24007,作者,未知
24008,作者,杰普塔-霍默-韦德二世先生[1857-1926]和艾伦-加雷森-韦德夫人[1859-1917]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1916)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1916-)
24009,作者,"Yamanaka and Company, New York, NY, 赠送给克利夫兰艺术博物馆 (? -1916); 克利夫兰艺术博物馆, Cleveland, Oh (1916-)"
24010,作者,未知
24011,作者,"Yamanaka and Company, New York, NY, 赠送给克利夫兰艺术博物馆 (? -1916); 克利夫兰艺术博物馆, Cleveland, Oh (1916-)"
24012,作者,未知
24013,作者,Magrath 收藏；WORCSTER R. WARNA [1846-1929]，俄亥俄州克利夫兰，赠送给克利夫兰艺术博物馆(?-1917)；克利夫兰艺术博物馆，俄亥俄州克利夫兰(1917-)
24014,作者,拉尔夫-金[1855-1926]，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆(?-1917)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1917-)
24015,作者,沃斯特-R-沃纳 [1846-1929]，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆(?-1917)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1917-)
24016,作者,未知
24017,作者,未知
24018,作者,兰登-沃纳[1881-1955]出资从沃斯特-R-沃纳[1846-1929]处购买，赠送给克利夫兰艺术博物馆(?-1917)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1917-)
24019,作者,未知
24020,作者,兰登-沃纳[1881-1955]作为克利夫兰艺术博物馆的代理人(?-1917)用沃斯特-R-沃纳[1846-1929]和科妮莉亚-布莱克莫尔-沃纳[1858-1947]的资金购买；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1917-)
24021,作者,未知
24022,作者,未知
24023,作者,未知
24024,作者,未知
24025,作者,未知
24026,作者,LANGDON WARNER [1881-1955]，马萨诸塞州坎布里奇，赠送给克利夫兰艺术博物馆(?-1917)；克利夫兰艺术博物馆，俄亥俄州克利夫兰(1917-)
24027,作者,未知
24028,作者,兰登-沃纳[1881-1955]作为克利夫兰艺术博物馆的代理人(?-1917)用沃斯特-R-沃纳[1846-1929]和科妮莉亚-布莱克莫尔-沃纳[1858-1947]的资金购买；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1917-)
24029,作者,JAMES J. [JANE ALLYN FOBE] TRACY夫人[1857-1944]，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆(?-1917)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1917-)
24030,作者,拉尔夫-金[1855-1926]，俄亥俄州克利夫兰高地，赠送给克利夫兰艺术博物馆(?-1917)；克利夫兰艺术博物馆，俄亥俄州克利夫兰(1917-)
24031,作者,据说来自皇宫。
24032,作者,据说来自皇宫。
24033,作者,未知
24034,作者,未知
24035,作者,未知
24036,作者,未知
24037,作者,未知
24038,作者,未知
24039,作者,未知
24040,作者,未知
24041,作者,未知
24042,作者,未知
24043,作者,约翰-亨利-洛曼博士[1849-1919]和伊莎贝尔-路易斯-维特摩尔-洛曼夫人[1866-1954]，俄亥俄州克利夫兰市，赠与克利夫兰艺术博物馆(?-1917)；俄亥俄州克利夫兰市克利夫兰艺术博物馆(1917-)
24044,作者,拉尔夫-金[1855-1926]，克利夫兰，海兹，哦，赠送给克利夫兰艺术博物馆(?-1917)；克利夫兰艺术博物馆，克利夫兰，哦，(1917-)
24045,作者,拉尔夫-金[1855-1926]，俄亥俄州克利夫兰高地，赠送给克利夫兰艺术博物馆(?-1917)；克利夫兰艺术博物馆，俄亥俄州克利夫兰(1917-)
24046,作者,未知
24047,作者,由 Langdon Warner [1881-1955] 用 WORCETER R. WARNA [1846-1929] 和 CORNELIA BLAKMORE WARNA [1858-1947] (?-1917)提供的资金在中国为克利夫兰艺术博物馆购得；克利夫兰艺术博物馆，克利夫兰，哦 (1917-)
24048,作者,兰登-沃纳[1881-1955]作为克利夫兰艺术博物馆的代理人(?-1917)用沃斯特-R-沃纳[1846-1929]和科妮莉亚-布莱克莫尔-沃纳[1858-1947]的资金购买；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1917-)
24049,作者,兰登-沃纳[1881-1955]作为克利夫兰艺术博物馆的代理人(?-1917)用沃斯特-R-沃纳[1846-1929]和科妮莉亚-布莱克莫尔-沃纳[1858-1947]的资金购买；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1917-)
24050,作者,未知
24051,作者,未知
24052,作者,拉尔夫-金
24053,作者,亨利-A-[约瑟芬-佩滕吉尔]-埃弗雷特夫人[1866-1937]，克里夫兰，俄亥俄州，赠送给克里夫兰艺术博物馆(?-1918)；克里夫兰艺术博物馆，克里夫兰，俄亥俄州(1918-)
24054,作者,未知
24055,作者,杰普塔-霍默-韦德二世先生[1857-1926]，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆(?-1918)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1918-)
24056,作者,未知
24057,作者,拉尔夫-金[1855-1926]，俄亥俄州克利夫兰，赠送给克利夫兰艺术博物馆(?-1918)；克利夫兰艺术博物馆，俄亥俄州克利夫兰(1918-)
24058,作者,未知
24059,作者,未知
24060,作者,未知
24061,作者,拉尔夫-金[1855-1926]，俄亥俄州克利夫兰，赠送给克利夫兰艺术博物馆(?-1918)；克利夫兰艺术博物馆，俄亥俄州克利夫兰(1918-)
24062,作者,拉尔夫-金[1855-1926]，俄亥俄州克利夫兰高地，赠送给克利夫兰艺术博物馆(?-1918)；克利夫兰艺术博物馆，俄亥俄州克利夫兰(1918-)
24063,作者,拉尔夫-金[1855-1926]，俄亥俄州克利夫兰高地，赠送给克利夫兰艺术博物馆(?-1918)；克利夫兰艺术博物馆，俄亥俄州克利夫兰(1918-)
24064,作者,未知
24065,作者,(LANGDON WARNER [1881-1955]，马萨诸塞州坎布里奇，?-1918 年，出售给克利夫兰艺术博物馆）（?-1918 年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰，1918 年至今（1918 年-）。
24066,作者,未知
24067,作者,LANGDON WARNER [1888-1955]，赠送给克利夫兰艺术博物馆(?-1918)；克利夫兰艺术博物馆，克利夫兰，哦 (1918-)
24068,作者,在韩国被兰登华纳收购。
24069,作者,(由兰登-华纳在韩国购得，后出售给克利夫兰艺术博物馆）（1916-1918 年末）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1918 年--）。
24070,作者,(由兰登-华纳在韩国购得，后出售给克利夫兰艺术博物馆）（1916-1918 年末）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1918 年--）。
24071,作者,(由兰登-华纳在韩国购得，后出售给克利夫兰艺术博物馆）（1916-1918 年末）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1918 年--）。
24072,作者,(由兰登-华纳在韩国购得，后出售给克利夫兰艺术博物馆）（1916-1918 年末）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1918 年--）。
24073,作者,(由兰登-华纳在韩国购得，后出售给克利夫兰艺术博物馆）（1916-1918 年末）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1918 年--）。
24074,作者,(由兰登-华纳在韩国购得，后出售给克利夫兰艺术博物馆）（1916-1918 年末）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1918 年--）。
24075,作者,(由兰登-华纳在韩国购得，后出售给克利夫兰艺术博物馆）（1916-1918 年末）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1918 年--）。
24076,作者,(由兰登-华纳在韩国购得，后出售给克利夫兰艺术博物馆）（1916-1918 年末）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1918 年--）。
24077,作者,(由兰登-华纳在韩国购得，后出售给克利夫兰艺术博物馆）（1916-1918 年末）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1918 年--）。
24078,作者,(由兰登-华纳在韩国购得，后出售给克利夫兰艺术博物馆）（1916-1918 年末）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1918 年--）。
24079,作者,未知
24080,作者,liberty E. [delia elizabeth bulkey] holden 夫人 [1838 或 1839-1932] ，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆（?-1918 年）；俄亥俄州克利夫兰市克利夫兰艺术博物馆（1918 年-）。
24081,作者,据说是达令公主的鞋子；Charles William [Mabel breckenridge] Wason 夫人[约 1872-1958 年]，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆(?-1918 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1918 年-)
24082,作者,"Kuroda Takuma 黒田太久馬 [1867-?], tokyo, japan, 卖给 克利夫兰艺术博物馆 (? -1918); 克利夫兰艺术博物馆, cleveland, oh (1918-)"
24083,作者,"(Dr. Meyer R. riefstahl [1880-1936], New York, NY, 卖给 克利夫兰艺术博物馆) (? -1919); 克利夫兰艺术博物馆, cleveland, oh, 1919-present (1919-)"
24084,作者,未知
24085,作者,"Yamanaka and Company, New York, NY, 赠送给克利夫兰艺术博物馆 (? -1916); 克利夫兰艺术博物馆, Cleveland, Oh (1916-)"
24086,作者,"Yamanaka and Company, New York, NY, 赠送给克利夫兰艺术博物馆 (? -1916); 克利夫兰艺术博物馆, Cleveland, Oh (1916-)"
24087,作者,"Yamanaka and Company, New York, NY, 赠送给克利夫兰艺术博物馆 (? -1916); 克利夫兰艺术博物馆, Cleveland, Oh (1916-)"
24088,作者,(山中公司，纽约州纽约市，出售给克利夫兰艺术博物馆）(?-1919 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1919 年-）。
24089,作者,未知
24090,作者,未知
24091,作者,未知
24092,作者,未知
24093,作者,未知
24094,作者,未知
24095,作者,未知
24096,作者,未知
24097,作者,未知
24098,作者,未知
24099,作者,未知
24100,作者,未知
24101,作者,未知
24102,作者,未知
24103,作者,未知
24104,作者,未知
24105,作者,未知
24106,作者,未知
24107,作者,未知
24108,作者,未知
24109,作者,未知
24110,作者,未知
24111,作者,未知
24112,作者,未知
24113,作者,未知
24114,作者,未知
24115,作者,未知
24116,作者,未知
24117,作者,未知
24118,作者,(S.Hashimoto卖给克利夫兰艺术博物馆)(?-1920)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1920-)
24119,作者,未知
24120,作者,未知
24121,作者,未知
24122,作者,未知
24123,作者,未知
24124,作者,未知
24125,作者,未知
24126,作者,未知
24127,作者,未知
24128,作者,未知
24129,作者,未知
24130,作者,未知
24131,作者,未知
24132,作者,未知
24133,作者,未知
24134,作者,未知
24135,作者,未知
24136,作者,未知
24137,作者,未知
24138,作者,未知
24139,作者,未知
24140,作者,未知
24141,作者,未知
24142,作者,未知
24143,作者,未知
24144,作者,未知
24145,作者,未知
24146,作者,未知
24147,作者,未知
24148,作者,未知
24149,作者,未知
24150,作者,未知
24151,作者,未知
24152,作者,未知
24153,作者,未知
24154,作者,未知
24155,作者,未知
24156,作者,未知
24157,作者,未知
24158,作者,未知
24159,作者,未知
24160,作者,(S. Hashimoto，密歇根州底特律，出售给克利夫兰艺术博物馆）(?-1920)；克利夫兰艺术博物馆，俄亥俄州克利夫兰（1920-）。
