object_id,title,link,image,object_type,provenience,creator,date_made,materials,description
4848,包,https://www.penn.museum/collections/object/373071,https://www.penn.museum/collections/assets/300/608924.jpg,未知,中国 | 掸邦,未知,未知,棉布,棉质编织的单肩包，有红色、绿色、棕褐色、棕色、黑色和白色等多色条纹；包身由一块折叠的布料组成，两侧缝有相同材质的长手柄；底部装饰有 5 个白色小绒球。
4849,提琴,https://www.penn.museum/collections/object/282462,https://www.penn.museum/collections/assets/300/185135.jpg,未知,中国,未知,未知,木头,盘箫。管状琴身，红褐色木质，琴背微凹，颜色较浅，饰有图案，琴头平整，粘合木质。玫瑰木琴颈微微向后弯曲，末端配弦轴。2弦2弦。品相不佳。琴身几乎断成两半，琴身与琴颈分离，琴弦和弦轴均已缺失，琴颈末端断裂。
4850,硬币,https://www.penn.museum/collections/object/51272,https://www.penn.museum/collections/assets/300/358126.jpg,未知,中国,未知,文宗,铁,正面：咸丰重宝，左右为巫启贤牧师。上下为当十。铸币厂：山西平定铁币厂。1855 - 1859年。正面“宝”字内有“珍”字，表明此币由山西平定铸币厂铸造。
4851,硬币,https://www.penn.museum/collections/object/92298,https://www.penn.museum/collections/assets/300/358460.jpg,未知,中国,未知,穆宗皇帝,青铜,正面：祺祥重宝，左右各一钱，上、下各一钱。造币厂：工部。1861年秋。此时期铸有“祺祥”而非“同治”字样的钱币十分罕见。此类钱币曾铸造，但从未流通。
4852,铃,https://www.penn.museum/collections/object/298726,https://www.penn.museum/collections/assets/300/390733.jpg,未知,中国,未知,未知,Metal,用于佛龛角落。金属材质，直边，中心和边缘有凸起的环。顶部有马蹄形环，内侧顶部有环，用于连接拍板。外表面蚀刻藏文字符，部分字符以白色勾勒，分为三行。上面用兰迦那体（兰萨文）书写着“唵嘛呢呗美吽”。品相良好，拍板缺失。
4853,纺织品,https://www.penn.museum/collections/object/371248,https://www.penn.museum/collections/assets/300/610480.jpg,未知,中国,未知,未知,丝绸,紫色丝绸夹克，圆领，弯曲至底部呈方形的蓝色重叠开口；侧面有五个黑色双褶边，底部有一个黑色单褶边，开口固定；袖口也是蓝色丝绸；黑色绳索边缘，所有蓝色部分；侧面有开衩。
4854,斧头头部,https://www.penn.museum/collections/object/353559,https://www.penn.museum/collections/assets/300/196222.jpg,未知,中国,未知,公元前3000年至公元前2000年,玉,深色玉斧，一侧穿孔，刃下缘斜切，一角缺口。铲形玉器是山东省大汶口新石器时代墓葬的典型特征。这类玉器与较为富丽堂皇的墓葬相关，表明墓主人是当时社会地位较高的成员。绿玉。
4855,拔杆游戏,https://www.penn.museum/collections/object/140200,https://www.penn.museum/collections/assets/300/898848.jpg,未知,中国 | 广州,未知,19世纪,檀香,下列套装中的一件雕刻檀香木稻草。11 件长五到三英寸的普通稻草，其中一件已折断(7586 AK)。3 把斧头(7586 LN)、1 把剑(7586 O)、1 把圆锥形长矛(7586 P)、1 把三角形长矛(7586 Q)、1 把桨(7586 R)、1 把枪(7586 S)、1 把方头桨(7586 T)、1 把方头旋钮大锤(7586 U)。
4856,拔杆游戏,https://www.penn.museum/collections/object/120111,https://www.penn.museum/collections/assets/300/898847.jpg,未知,中国 | 广州,未知,19世纪,檀香,下列套装中的一件雕刻檀香木稻草。11 件长五到三英寸的普通稻草，其中一件已折断(7586 AK)。3 把斧头(7586 LN)、1 把剑(7586 O)、1 把圆锥形长矛(7586 P)、1 把三角形长矛(7586 Q)、1 把桨(7586 R)、1 把枪(7586 S)、1 把方头桨(7586 T)、1 把方头旋钮大锤(7586 U)。
4857,拔杆游戏,https://www.penn.museum/collections/object/229245,https://www.penn.museum/collections/assets/300/898857.jpg,未知,中国 | 广州,未知,19世纪,檀香,下列套装中的一件雕刻檀香木稻草。11 件长五到三英寸的普通稻草，其中一件已折断(7586 AK)。3 把斧头(7586 LN)、1 把剑(7586 O)、1 把圆锥形长矛(7586 P)、1 把三角形长矛(7586 Q)、1 把桨(7586 R)、1 把枪(7586 S)、1 把方头桨(7586 T)、1 把方头旋钮大锤(7586 U)。
4858,拔杆游戏,https://www.penn.museum/collections/object/224048,https://www.penn.museum/collections/assets/300/898856.jpg,未知,中国 | 广州,未知,19世纪,檀香,下列套装中的一件雕刻檀香木稻草。11 件长五到三英寸的普通稻草，其中一件已折断(7586 AK)。3 把斧头(7586 LN)、1 把剑(7586 O)、1 把圆锥形长矛(7586 P)、1 把三角形长矛(7586 Q)、1 把桨(7586 R)、1 把枪(7586 S)、1 把方头桨(7586 T)、1 把方头旋钮大锤(7586 U)。
4859,拔杆游戏,https://www.penn.museum/collections/object/303159,https://www.penn.museum/collections/assets/300/898852.jpg,未知,中国 | 广州,未知,19世纪,檀香,下列套装中的一件雕刻檀香木稻草。11 件长五到三英寸的普通稻草，其中一件已折断(7586 AK)。3 把斧头(7586 LN)、1 把剑(7586 O)、1 把圆锥形长矛(7586 P)、1 把三角形长矛(7586 Q)、1 把桨(7586 R)、1 把枪(7586 S)、1 把方头桨(7586 T)、1 把方头旋钮大锤(7586 U)。
4860,拔杆游戏,https://www.penn.museum/collections/object/328202,https://www.penn.museum/collections/assets/300/898854.jpg,未知,中国 | 广州,未知,19世纪,檀香,下列套装中的一件雕刻檀香木稻草。11 件长五到三英寸的普通稻草，其中一件已折断(7586 AK)。3 把斧头(7586 LN)、1 把剑(7586 O)、1 把圆锥形长矛(7586 P)、1 把三角形长矛(7586 Q)、1 把桨(7586 R)、1 把枪(7586 S)、1 把方头桨(7586 T)、1 把方头旋钮大锤(7586 U)。
4861,拔杆游戏,https://www.penn.museum/collections/object/209614,https://www.penn.museum/collections/assets/300/898851.jpg,未知,中国 | 广州,未知,19世纪,檀香,下列套装中的一件雕刻檀香木稻草。11 件长五到三英寸的普通稻草，其中一件已折断(7586 AK)。3 把斧头(7586 LN)、1 把剑(7586 O)、1 把圆锥形长矛(7586 P)、1 把三角形长矛(7586 Q)、1 把桨(7586 R)、1 把枪(7586 S)、1 把方头桨(7586 T)、1 把方头旋钮大锤(7586 U)。
4862,拔杆游戏,https://www.penn.museum/collections/object/103713,https://www.penn.museum/collections/assets/300/898849.jpg,未知,中国 | 广州,未知,19世纪,檀香,下列套装中的一件雕刻檀香木稻草。11 件长五到三英寸的普通稻草，其中一件已折断(7586 AK)。3 把斧头(7586 LN)、1 把剑(7586 O)、1 把圆锥形长矛(7586 P)、1 把三角形长矛(7586 Q)、1 把桨(7586 R)、1 把枪(7586 S)、1 把方头桨(7586 T)、1 把方头旋钮大锤(7586 U)。
4863,拔杆游戏,https://www.penn.museum/collections/object/187972,https://www.penn.museum/collections/assets/300/898850.jpg,未知,中国 | 广州,未知,19世纪,檀香,下列套装中的一件雕刻檀香木稻草。11 件长五到三英寸的普通稻草，其中一件已折断(7586 AK)。3 把斧头(7586 LN)、1 把剑(7586 O)、1 把圆锥形长矛(7586 P)、1 把三角形长矛(7586 Q)、1 把桨(7586 R)、1 把枪(7586 S)、1 把方头桨(7586 T)、1 把方头旋钮大锤(7586 U)。
4864,护符,https://www.penn.museum/collections/object/176353,https://www.penn.museum/collections/assets/300/345326.jpg,未知,中国,未知,未知,青铜,"Obv. 风云际会feng yun ji hui (meeting of wind and clouds) Tiger and Dragon. Rev. Twelve earthly branches of the zodiac with corresponding Chinese character and animal (starting at the bottom, moving clockwise):丑(ox), 寅(tiger), 卯(rabbit), 辰(dragon), 巳(snake), 午(horse), 未(goat), 申(monkey), 酉(rooster), 戌(dog), 亥(pig), 子(rat)."
4865,鼻烟壶,https://www.penn.museum/collections/object/194896,https://www.penn.museum/collections/assets/300/199771.jpg,未知,中国,未知,19世纪,珊瑚 | 玉石,一件双葫芦形珊瑚瓶（a），瓶身雕有精美的浮雕图案，描绘李铁拐手持葫芦，葫芦中散发出一股蕴含福禄的气息。葫芦藤蔓增添了福气盈盈的寓意。瓶盖原本是葫芦上半部分的珊瑚材质，而玉石瓶盖（b）与葫芦上半部分的材质不匹配。
4866,皮影,https://www.penn.museum/collections/object/36936,https://www.penn.museum/collections/assets/300/899805.jpg,未知,中国,未知,19世纪 - 1933年,隐藏,猪悟能（又名猪八戒）的皮影戏。该皮影戏在戏剧《金钱豹》中出现。他也出现在《西游记》中。他面色黑亮，嘴巴张开，露出牙齿，舌头红红的。身穿黑色长衫、红色裤子和黄/黑色长靴。
4867,皮影,https://www.penn.museum/collections/object/164291,https://www.penn.museum/collections/assets/300/899806.jpg,未知,中国,未知,19世纪 - 1933年,隐藏,河怪沙悟净（又名沙迪）的皮影戏。此皮影戏在戏剧《金钱豹》中出现。他也出现在《西游记》中。他有着红色的眉毛/胡须。黑色长卷发。身穿绿/黑色长衫，配以尾巴和黄色腰带。裤腿为红色。靴子为绿/黄色。
4868,护身符,https://www.penn.museum/collections/object/514974,https://www.penn.museum/collections/assets/300/267235.jpg,未知,中国,未知,公元20世纪,Metal,货布。篆书。天凤元年。天凤元年。指公元14年，首次发行货布钱币。背面左右各有四条龙。此护身符大致基于铲形钱币。
4869,头带,https://www.penn.museum/collections/object/373048,https://www.penn.museum/collections/assets/300/608913.jpg,未知,中国 | 印度支那,未知,未知,棉质 | 金属,一条长长的手工缝制的深蓝色抛光棉头带；中间增加了一个 1 1/2 英寸的“翻盖”延伸部分，彩色条纹缝合在一起 - 棕褐色、红色、金属金色（带有绿色十字绣和蓝色）；棕褐色、红色和蓝色条纹上缝有金属饰钉；“翻盖”内衬蓝色家纺抛光棉。
4870,花瓶/瓶,https://www.penn.museum/collections/object/351013,https://www.penn.museum/collections/assets/300/707822.jpg,未知,中国,未知,康熙,陶瓷制品,粉蓝色素芙蓉纹。棒状，唇口，高直颈，饰四鎏金圣物，并蚀刻鎏金叶纹。斜肩，直腹，圆形矮足。中心图案为青花瓷和铁红珐琅彩，描绘三星伴梅花鹿。两尊圆形和四分之一叶形仙人像。略凹底，施白釉。无釉足沿。无款。木托。
4871,硬币,https://www.penn.museum/collections/object/132976,https://www.penn.museum/collections/assets/300/358204.jpg,未知,中国,未知,文宗,青铜,咸丰重宝，咸丰重宝。天下太平，天下太平。又称宫廷钱，或简称宫钱。此类钱币原为太平钱，用于太平天国 ...
4872,药物,https://www.penn.museum/collections/object/147952,https://www.penn.museum/collections/assets/300/748462.jpg,未知,中国,未知,公元19世纪,纸,药用纸包装（92-1-206A）。另见92-1-207和208。广东一家药用薄荷油制造商的印刷销售单张。该公司名为叶万泉（叶为姓氏，“万泉”为品牌名称）。地址为广东省城太平门外打铜街。
4873,肩铠,https://www.penn.museum/collections/object/371278,https://www.penn.museum/collections/assets/300/631441.jpg,未知,中国,未知,未知,丝绸 | 金属 | 棉,左右两侧各有两片棕色丝绸肩甲，金色金属饰钉将小金属片固定在织物下方。正面饰有三个间距均匀的带扣。丝绸外缘饰有棕色天鹅绒边饰，上方有一条细长的蓝色细绳。肩甲内衬蓝色棉布；肩部饰有两个金色金属肩章。
4874,肩铠,https://www.penn.museum/collections/object/371276,https://www.penn.museum/collections/assets/300/631440.jpg,未知,中国,未知,未知,丝绸 | 金属 | 棉,左右两侧各有两片棕色丝绸肩甲，金色金属饰钉将小金属片固定在织物下方。正面饰有三个间距均匀的带扣。丝绸外缘饰有棕色天鹅绒边饰，上方有一条细长的蓝色细绳。肩甲内衬蓝色棉布；肩部饰有两个金色金属肩章。
4875,长袍,https://www.penn.museum/collections/object/371159,https://www.penn.museum/collections/assets/300/608844.jpg,未知,中国,未知,未知,棉布,一件由优质未染色棉织成的长袍。圆领处饰有两条窄的浅蓝色包边。袖口、前襟和侧襟处均饰有较宽的蓝色包边；长袍用八枚纽扣和两枚纽扣固定，每枚纽扣位于中间。两侧各有两条短开衩。
4876,吉他,https://www.penn.museum/collections/object/63536,https://www.penn.museum/collections/assets/300/703680.jpg,未知,中国,未知,19世纪,木质 | 象牙,与月亮吉他相似，但琴颈更长。琴身呈圆形，深色木材制成，重量轻。长琴颈末端呈卷曲状。四个略呈锥形的长弦轴和九个品位。弦轴盒侧面饰有象牙，尾板饰有象牙尖头。品相不佳，缺失八个品位和两个弦轴。琴身破裂，仅剩一根断弦。象牙尖头尾板已缺失。
4877,小人像,https://www.penn.museum/collections/object/116193,https://www.penn.museum/collections/assets/300/614210.jpg,未知,中国,未知,康熙,陶瓷制品,一组三匹驮马，每匹驮马配一名侍从的瓷质小雕像。侍从身着茄子色裤子、蓝色外套，头戴缀有羽毛的帽子。他坐在马鞍毯上，马背上饰有黑色铅笔图案，马具为黑色带黄点。马匹支撑在一个由素瓷制成的长方形底座上，底座上浮雕着绿黄相间的几何图案。
4878,匕首,https://www.penn.museum/collections/object/343910,https://www.penn.museum/collections/assets/300/303208.jpg,未知,中国,未知,商朝,青铜 | 玉石,匕首。一把小型青铜匕首，配玉刃。收到时，刀柄覆有厚厚的深绿色铜锈，纹饰不明显；在电解过程中，刀柄碎裂，形状有所改变，但纹饰更加清晰。刀刃由浅灰绿色不透明玉石制成，带有泥土色斑，一侧刀刃严重缺损，裂痕处露出白色，但玉石质地非常坚硬。刀柄缺失。
4879,硬币,https://www.penn.museum/collections/object/232436,https://www.penn.museum/collections/assets/300/351849.jpg,未知,中国,未知,Emperor Gaozong,未知,乾封泉宝（顺时针）。（乾封泉宝）。也可能是楚国马寅铸。高宗时期此类钱币底部有篆书文字，实属罕见；楚国马寅铸钱背面无文字，实属罕见。此钱或可视为护身符。
4880,皮影,https://www.penn.museum/collections/object/210389,https://www.penn.museum/collections/assets/300/899820.jpg,未知,中国,未知,18世纪 - 1933年,隐藏,皮影戏，戏称费德恭（费德恭，戏称“费德恭”）或其手下米龙（米龙）或豆虎。此皮影戏曾用于小说《施公案》中的戏剧《八蜡庙》。头戴棕色无檐便帽，后梳黑色发髻。黑色胡须。裸露上身。黑色/红色裤子。黑色/琥珀色靴子。
4881,木块,https://www.penn.museum/collections/object/471138,https://www.penn.museum/collections/assets/300/158948.jpg,未知,中国,未知,公元1843年,木头,一本由赌场印制的中文书籍的木刻版，详细介绍了1843年科举考试赌博的程序。这种以考生姓氏为赌注的赌博形式，被称为“闈姓”，在清末时期流行于中国南方地区，包括广州、澳门和香港。赌博由私人公司经营，他们自行发行赌券，印制中奖名单，并制作其他文件，例如这本程序手册。在十九世纪，对考试结果的赌博受到不同程度的征税和禁止。正文左侧列出了60个不同的姓氏：陈、李、黄、何、张等。接下来描述了赌徒如何从这60个姓氏中选择20个来押注1843年本年癸卯科的结果，目的是预测成功考生姓氏的分布。程序详尽，详尽无遗。请参阅21623B获取此块的打印件。
4882,杯子,https://www.penn.museum/collections/object/227127,https://www.penn.museum/collections/assets/300/700097.jpg,未知,中国 | 越南（不确定）,未知,1400-1599,陶瓷制品,青花瓷杯，釉色泛绿。内外釉下青花，饰花卉纹和同心圆纹。杯底青花饰两个汉字“贵”。高足。杯表面覆有褐色细胞状小块，为阿瑜陀耶河中发现的典型陶片。年代可能为16世纪，或早至15世纪。明代。
4883,帽子,https://www.penn.museum/collections/object/371141,https://www.penn.museum/collections/assets/300/609701.jpg,未知,中国,未知,未知,棉布,这款冬帽由深蓝色和黑色棉布制成。帽檐紧贴头部，后部延伸至肩部。帽檐内侧缝有一块可拆卸的布片，可贴合面部，颈部则缝有纽扣。纽扣为布结，可固定在环上。帽檐内侧贴有德文标签。
4884,护腿,https://www.penn.museum/collections/object/373033,https://www.penn.museum/collections/assets/300/609133.jpg,未知,中国,未知,未知,棉布,手工编织染色棉质紧身裤面料；上衣由多条布条组成，以红、蓝、白、棕及多色织带缝制而成；下衣为纯白色，两侧缝有两种深浅不一的棕色；白色部分上部以棕色、浅蓝和深蓝三色横线缝制。（类似作品见1900.1.1126 (2003-38-54)）
4885,护腿,https://www.penn.museum/collections/object/373032,https://www.penn.museum/collections/assets/300/609134.jpg,未知,中国,未知,未知,棉布,编织、染色、手工缝制的棉质紧身裤面板；上部由一系列布条组成，用红色、蓝色、浅蓝色和多色编织带缝制而成；下部为纯白色，侧面绣有红色，带有蓝色编织条，白色部分顶部附有锈棕色，手工绣有各种锈色/棕蓝色图案。（非常相似的作品见 2003-38-55）。
4886,护腿,https://www.penn.museum/collections/object/76008,https://www.penn.museum/collections/assets/300/600146.jpg,未知,台湾,未知,-1959,羊毛 | 贝壳 | 铜,妇女佩戴，用于防蛇。每块长方形麻布均为本色，外覆竖条，饰以菱形和X形图案，羊毛材质为玫瑰色、绿色和蓝色。两边饰有白色瓷纽扣。深蓝色长条带窄带，中央带外侧饰有细密的紫色和洋红色条纹，中央带上饰有棕褐色小图案，图案固定在一角；纽扣靠近自由端，末端为流苏上方的铜币。
4887,护腿,https://www.penn.museum/collections/object/88292,https://www.penn.museum/collections/assets/300/600145.jpg,未知,台湾,未知,-1959,羊毛 | 贝壳 | 铜,妇女佩戴，用于防蛇。每块长方形麻布均为本色，外覆竖条，饰以菱形和X形图案，羊毛材质为玫瑰色、绿色和蓝色。两边饰有白色瓷纽扣。深蓝色长条带窄带，中央带外侧饰有细密的紫色和洋红色条纹，中央带上饰有棕褐色小图案，图案固定在一角；纽扣靠近自由端，末端为流苏上方的铜币。
4888,硬币,https://www.penn.museum/collections/object/183578,https://www.penn.museum/collections/assets/300/358262.jpg,未知,中国,未知,穆宗皇帝,青铜,同治通宝，左为满文“布”，右为汉文“桂”。背面图案独特，极有可能是一枚护身符。康熙时期铸有此图案的钱币产于广西古蔺，正面为“康熙通宝”，背面左右两侧分别铸有满汉文“桂”。这枚钱币也可能是诗钱或套子钱。
4889,围裙,https://www.penn.museum/collections/object/166784,https://www.penn.museum/collections/assets/300/605406.jpg,未知,西藏,未知,18世纪至19世纪,羊毛 | 棉,织物，可能是围裙。上部为蓝色棉布（宽6.0厘米），与两块缝合在一起的毛线相连。毛线上有深红色、浅棕色和蓝色的竖条纹。下部有相同材质的流苏（长6.5厘米）。标签上写着：“来自西藏，盒子未编号——内含靴子、腰带、纺织品、帽子。”标签上写着“152 #8 247”。
4890,靴子,https://www.penn.museum/collections/object/371294,https://www.penn.museum/collections/assets/300/604033.jpg,未知,中国,未知,未知,丝绸 | 皮革,一双儿童靴，鞋头向上翘起，呈方头；鞋面为黄色丝绸，饰有刺绣丝绸花卉图案；鞋底为红色丝绸，绣有蓝白相间的花朵，上下之间以深蓝色绳子镶边；前、后、侧缝处为深蓝色绳子；宽大的多层皮革鞋底漆成白色；鞋底与鞋底之间有一根粗白绳；内衬为蓝色棉布。
4891,靴子,https://www.penn.museum/collections/object/371293,https://www.penn.museum/collections/assets/300/604033.jpg,未知,中国,未知,未知,丝绸 | 皮革,一双儿童靴，鞋头向上翘起，呈方头；鞋面为黄色丝绸，饰有刺绣丝绸花卉图案；鞋底为红色丝绸，绣有蓝白相间的花朵，上下之间以深蓝色绳子镶边；前、后、侧缝处为深蓝色绳子；宽大的多层皮革鞋底漆成白色；鞋底与鞋底之间有一根粗白绳；内衬为蓝色棉布。
4892,夹克/外套,https://www.penn.museum/collections/object/373030,https://www.penn.museum/collections/assets/300/609374.jpg,未知,中国,未知,未知,棉布,一件女式夹克，由棉布织成，染成靛蓝色，圆领，右前襟饰有三角形饰片。夹克饰有四条靛蓝色纽扣：一条在颈部，两条在三角形襟片上，一条在腰部；领口、前襟和后侧下摆周围饰有彩色细眼刺绣。袖子加长。领口内侧有贴边。
4893,雕刻品,https://www.penn.museum/collections/object/119844,https://www.penn.museum/collections/assets/300/113878.jpg,未知,中国,未知,清朝 - 1923年,象牙,象牙拼图。象牙雕刻的多个碎片之一。底部是一个带有装饰边缘的支架，其后是六个人物的图案，其中两个在树下玩棋盘游戏。然后是一个连接件，它拧入中心块，中心块是一个装饰精美的外部球体，内部至少还有十二个球体。接下来是第二个连接件，它拧入底部的球体，顶部拧入三个孩子在莲花苞下玩耍的雕刻。
4894,文官补子,https://www.penn.museum/collections/object/230793,https://www.penn.museum/collections/assets/300/56694.jpg,未知,中国,未知,20世纪初,丝绸,一件来自中国佛教（或喇嘛教）僧侣披风背面的方形装饰牌匾，描绘了一位端坐莲花的佛教徒。面部和双手采用缎纹绣法；其余图案则以金线绣制，绣于红色缎子上。包括“立水”在内的基本图案显然源自清末方格，可能源于清朝覆灭之后。这件方格并非正式的官服方格，但它很好地展现了其基本图案有时被用于其他用途。底部边缘饰有“立水”图案，象征深水。
4895,护符,https://www.penn.museum/collections/object/292948,https://www.penn.museum/collections/assets/300/366803.jpg,未知,中国,未知,未知,青铜,"Eight Trigrams and charm against devils. Tai shang lao jun Order to Leiting (God of Thunder). Obv. 雷霆,,杀鬼,降精,斩妖,辟邪,永保神情.奉太上老君,急,如律令.敕.真人府行. (Leiting! Punish devils, subjugate ghosts, behead monsters, and drive pestilences away to protect for eternity divine purity! Receive this order from Taishang Laojun! Let his order be carried out immediatley! Urgent order! Sent by the True Men Staff). Rev. Bagua 八卦(Eight Trigrams): xun 巽(wind), li 离(fire), kun 坤(earth), dui 兑(lake), qian 干(heaven), kan 坎(water), gen 艮(mountain), and zhen 震(thunder)."
4896,护符,https://www.penn.museum/collections/object/57947,https://www.penn.museum/collections/assets/300/366805.jpg,未知,中国,未知,未知,青铜,"Eight trigrams and charm against devils. Tai shang lao jun Order to Leiting (God of Thunder). Obv. 雷霆,,杀鬼,降精,斩妖,辟邪,永保神情.奉太上老君,急,如律令.敕.真人府行. (Leiting! Punish devils, subjugate ghosts, behead monsters, and drive pestilences away to protect for eternity divine purity! Receive this order from Taishang Laojun! Let his order be carried out immediatley! Urgent order! Sent by the True Men Staff). Rev. Bagua 八卦(Eight Trigrams): xun 巽(wind), li 离(fire), kun 坤(earth), dui 兑(lake), qian 干(heaven), kan 坎(water), gen 艮(mountain), and zhen 震(thunder)."
4897,碗,https://www.penn.museum/collections/object/45912,https://www.penn.museum/collections/assets/300/703027.jpg,未知,中国,未知,宋-元,陶瓷制品,钧窑碗。浅碗内敛口沿，小圈足，施钧窑特有的灰青釉，釉中带紫斑。宋元时期（公元10至14世纪）钧窑烧造此种风格的瓷器。碗口釉质较薄，釉质通透，靠近无釉浅黄褐色圈足处釉质较厚，呈汇流状。烧成过程中，窑内放置的匣钵和碗堆坍塌，碗与匣钵融合。
4898,镜子,https://www.penn.museum/collections/object/324106,https://www.penn.museum/collections/assets/300/204225.jpg,未知,中国,未知,未知,青铜,铸铜镜。镜背饰以简洁的同心圆纹饰，中央环绕穿孔旋钮饰以八芒星。其中一圈同心圆纹饰有“见日之光，天下大明”的对联：“见日之光，天下大明”。此铭文暗示了镜子的反光特性，或许也暗示了当时王朝的辉煌。西汉时期，此类小型、相对朴素的镜子，铭文相同或相似，产量极高。
4899,模型,https://www.penn.museum/collections/object/239064,https://www.penn.museum/collections/assets/300/854372.jpg,未知,中国 | 广州,未知,未知,木头,执事牌和牌架的微缩模型。清朝官员在街上巡游时会使用类似大小的执事牌。牌子上通常会写着“肃静回避”，并标明官员的头衔。在庙会等场合，神像在街上游行时也会配上类似的牌子。这些微缩模型牌子上写着：“天后元君”（中国民间宗教的神祇）和“肃静回避”。
4900,模型,https://www.penn.museum/collections/object/100836,https://www.penn.museum/collections/assets/300/854373.jpg,未知,中国 | 广州,未知,未知,木头,一对执事牌（执事牌）和牌架的微缩模型。清朝官员在街上游行时会使用类似牌子的全尺寸版本。牌子上通常会写着“肃静回避”，并注明官员的头衔。在庙会等场合，当神像在街上游行时，也会配有类似的牌子。这些微缩模型牌子上写着：“天后元君”（中国民间宗教的神灵）和“肃静回避”。
4901,硬币,https://www.penn.museum/collections/object/133388,https://www.penn.museum/collections/assets/300/355627.jpg,未知,中国,未知,圣祖皇帝,青铜,康熙通宝，左右两侧各有一位僧人。铸币厂：户部。公元1713年。这枚钱币上的“熙”字，据说是为康熙皇帝六十寿辰而铸。这种钱币有时也被称为“罗汉钱”，传说康熙皇帝熔化了一组罗汉像铸造了这种钱币。然而，这很可能只是个传说，因为据说这些钱币也含有黄金，但对这类钱币的分析表明，它们不含黄金。
4902,硬币,https://www.penn.museum/collections/object/3167,https://www.penn.museum/collections/assets/300/358231.jpg,未知,中国,未知,文宗,青铜,正面为咸丰重宝，左右为布庵神父。上下为当三十当三十。铸币厂：工部。1853 年 6 月 - 1854 年 2 月。背面有布庵神父铸币厂标记的钱币上写三十是很不寻常的。“三三”字可能已被更改，可能从五五变为三三。当五十当五十是清朝钱币的常见字样，而当三十当三十是背面有布庵神父铸币厂标记的钱币的常见字样。
4903,琉特琴碎片,https://www.penn.museum/collections/object/91727,https://www.penn.museum/collections/assets/300/703705.jpg,未知,中国,未知,未知,木头,主要用于皇家和宗教仪式。大型木制长方形盒状琴身，顶部呈拱形。底部平坦，两端有大圆孔，琴身一端略微向后倾斜，内部空心，拱形顶部设有两座琴码；一座从琴身一端开始向外倾斜，另一座距离琴尾20厘米。琴身和两座琴码由深色木材制成，其余部分涂成黑色，顶部饰有金色花鸟图案和龙纹。25根琴弦横跨主音板。品相良好。琴面有裂纹，大部分琴弦尚存但已断裂。伴奏为木质“琴弓”，琴弓为棕色木材，尖端已断裂。
4904,长袍,https://www.penn.museum/collections/object/167177,https://www.penn.museum/collections/assets/300/211137.jpg,未知,中国,未知,雍正,丝绸 | 金线,官服女袍。现已改为西式服装。袖长有所改变，袖口、领口和中襟均用后世的蓝黑色丝绸镶边。红地。下摆绣有精美的离穗条纹，中央有一块石头。上方右下方和左下方各有两个龙形徽章，上面是一条凶猛的四爪龙。上方中央，一条四爪龙用金线缠成，面朝前方，龙尾伸出右肩。袍子背面也有类似的图案，龙尾伸出左肩。每条龙都在追逐燃烧的珍珠。红地上点缀着云彩。每只袖子上都有一只凤凰的痕迹。
4905,长袍,https://www.penn.museum/collections/object/371251,https://www.penn.museum/collections/assets/300/610481.jpg,未知,中国,未知,未知,丝绸 | 金属,一件带有凸起的花卉和徽章图案的透明蓝色丝绸长袍；圆领向侧面弯曲，并用青蛙和金属球固定；侧面开衩；开口、底部和侧面开衩有 5/8 英寸的黑色边缘，然后是 2.25 英寸的蓝色、白色和黑色花卉和蜜蜂图案刺绣部分；接下来是一条 0.75 英寸宽的粉红色和蓝色花卉丝带；宽短袖的袖口是透明灰色丝绸，带有凸起的花卉和徽章图案；袖口的一部分印在背面，正面的一部分印有白色、绿色、蓝色、黑色、粉红色的花卉和昆虫图案；右侧缝有小口袋。
4906,椅罩,https://www.penn.museum/collections/object/220989,https://www.penn.museum/collections/assets/300/199825.jpg,未知,中国,未知,18至19世纪,天鹅绒 | 丝绸 | 金线,这件长幅织物被设计为椅套，上面有四块垂直堆叠的装饰部分。每块装饰部分覆盖椅子的不同部分。底部描绘的是波浪纹，上面有一块岩石和两只狮子，它们围绕着一个织锦球。这部分应该悬挂在椅座上。上方，四角叶边的莲花、云朵、吉祥扇子和一摞书应该装饰着椅座。再上方，一条衔珠的四爪龙应该位于椅背上。最后，一块显示一条倒置四爪龙的部分应该覆盖在椅背上。织物的四边都镶有龙纹、云纹和水汽。C274 和 C275 是一对。
4907,护符,https://www.penn.museum/collections/object/193282,https://www.penn.museum/collections/assets/300/913659.jpg,未知,中国,未知,19世纪,青铜,一件中国古代铲形钱币的护身符。正面可见与战国时期钱币相似的铭文，但字体不规则（参见29-127-3537）。右侧有十一字铭文，左侧有五枚钱币，上方正中有一两字铭文，下方正中有两个方形印章。右侧十一字铭文为：天君元年布刀，穴[?]尔[?]钱五文。上方两字铭文为：御制。左侧五枚钱币大致基于王莽时期钱币。两个印章大部分难以辨认。
